"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"ReplacementStringsData__replacement-282b205c34d69cd5-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-282b205c34d69cd5-54cd63e248504b84185143a1d93acb06-v2","<b>Shell</b>","ReplacementStringsData__replacement-282b205c34d69cd5-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [hatch]"
"ReplacementStringsData__replacement-2c3a69153a2ac648-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-2c3a69153a2ac648-54cd63e248504b84185143a1d93acb06-v2","<b>Consume</b>","ReplacementStringsData__replacement-2c3a69153a2ac648-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [consume]"
"ReplacementStringsData__replacement-332f61e30f5488d8-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-332f61e30f5488d8-54cd63e248504b84185143a1d93acb06-v2","<b>Burnout</b>","ReplacementStringsData__replacement-332f61e30f5488d8-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [burnout]"
"ReplacementStringsData__replacement-34e2e0af0a733213-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-34e2e0af0a733213-54cd63e248504b84185143a1d93acb06-v2","Morsel","ReplacementStringsData__replacement-34e2e0af0a733213-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A unit type. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [snack]"
"ReplacementStringsData__replacement-35b9c9653431e895-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-35b9c9653431e895-54cd63e248504b84185143a1d93acb06-v2","<b>Sacrifice</b>","ReplacementStringsData__replacement-35b9c9653431e895-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [sacrifice]"
"ReplacementStringsData__replacement-35d08e835d83a925-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-35d08e835d83a925-54cd63e248504b84185143a1d93acb06-v2","Wickless","ReplacementStringsData__replacement-35d08e835d83a925-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A unit type. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [wickless]"
"ReplacementStringsData__replacement-377a4f9ccef712ce-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-377a4f9ccef712ce-54cd63e248504b84185143a1d93acb06-v2","Action!","ReplacementStringsData__replacement-377a4f9ccef712ce-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [onturnbegintriggered]"
"ReplacementStringsData__replacement-3c43241ee0e49f0d-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-3c43241ee0e49f0d-54cd63e248504b84185143a1d93acb06-v2","<b>Eaten</b>","ReplacementStringsData__replacement-3c43241ee0e49f0d-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
An ability trigger. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [eaten]"
"ReplacementStringsData__replacement-3c70cdfb41eaf69a-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-3c70cdfb41eaf69a-54cd63e248504b84185143a1d93acb06-v2","<b>Emberdrain</b>","ReplacementStringsData__replacement-3c70cdfb41eaf69a-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [emberdrain]"
"ReplacementStringsData__replacement-3d45041e148cfed9-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-3d45041e148cfed9-54cd63e248504b84185143a1d93acb06-v2","<b>Piercing</b>","ReplacementStringsData__replacement-3d45041e148cfed9-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [piercing]"
"ReplacementStringsData__replacement-3daa540220d65195-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-3daa540220d65195-54cd63e248504b84185143a1d93acb06-v2","<sprite name=""PyreHealth"">","ReplacementStringsData__replacement-3daa540220d65195-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [pyrehealth]"
"ReplacementStringsData__replacement-3e06207f0c09bb2e-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-3e06207f0c09bb2e-54cd63e248504b84185143a1d93acb06-v2","<sprite name=""Capacity"">","ReplacementStringsData__replacement-3e06207f0c09bb2e-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [size]"
"ReplacementStringsData__replacement-43737626cbc00a92-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-43737626cbc00a92-54cd63e248504b84185143a1d93acb06-v2","<b>Hatch</b>","ReplacementStringsData__replacement-43737626cbc00a92-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [hatched]"
"ReplacementStringsData__replacement-46ebcf76d4a02ff6-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-46ebcf76d4a02ff6-54cd63e248504b84185143a1d93acb06-v2","<b>Slay</b>","ReplacementStringsData__replacement-46ebcf76d4a02ff6-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
An ability trigger. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [slay]"
"ReplacementStringsData__replacement-4de6449c6c30faa1-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-4de6449c6c30faa1-54cd63e248504b84185143a1d93acb06-v2","<b>Armor</b>","ReplacementStringsData__replacement-4de6449c6c30faa1-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [armor]"
"ReplacementStringsData__replacement-51de1aca4952f4b2-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-51de1aca4952f4b2-54cd63e248504b84185143a1d93acb06-v2","<sprite name=""ChargedEchoes"">","ReplacementStringsData__replacement-51de1aca4952f4b2-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [corrupt]"
"ReplacementStringsData__replacement-549f2ae228d477ea-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-549f2ae228d477ea-54cd63e248504b84185143a1d93acb06-v2","<sprite name=""Gold"">","ReplacementStringsData__replacement-549f2ae228d477ea-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [coin]"
"ReplacementStringsData__replacement-57adb41831e7644c-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-57adb41831e7644c-54cd63e248504b84185143a1d93acb06-v2","Waxer","ReplacementStringsData__replacement-57adb41831e7644c-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A unit type. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [waxer]"
"ReplacementStringsData__replacement-582207f4d5bb1921-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-582207f4d5bb1921-54cd63e248504b84185143a1d93acb06-v2","<b>Fuel</b>","ReplacementStringsData__replacement-582207f4d5bb1921-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [spark]"
"ReplacementStringsData__replacement-5b6b21a5014017c3-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-5b6b21a5014017c3-54cd63e248504b84185143a1d93acb06-v2","<b>Trigger</b>","ReplacementStringsData__replacement-5b6b21a5014017c3-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [trigger]"
"ReplacementStringsData__replacement-5bb552845b81628d-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-5bb552845b81628d-54cd63e248504b84185143a1d93acb06-v2","<b>Doublestack</b>","ReplacementStringsData__replacement-5bb552845b81628d-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [juice]"
"ReplacementStringsData__replacement-5c8d8bed958567fa-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-5c8d8bed958567fa-54cd63e248504b84185143a1d93acb06-v2","<b>Shard</b>","ReplacementStringsData__replacement-5c8d8bed958567fa-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [stygianblessing]"
"ReplacementStringsData__replacement-5f656dff10b99974-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-5f656dff10b99974-54cd63e248504b84185143a1d93acb06-v2","<b>Infused</b>","ReplacementStringsData__replacement-5f656dff10b99974-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [infused]"
"ReplacementStringsData__replacement-629e8eb7d6b2394d-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-629e8eb7d6b2394d-54cd63e248504b84185143a1d93acb06-v2","<b>Heartless</b>","ReplacementStringsData__replacement-629e8eb7d6b2394d-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [heal_immune]"
"ReplacementStringsData__replacement-63942d432c755ec5-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-63942d432c755ec5-54cd63e248504b84185143a1d93acb06-v2","Splitter","ReplacementStringsData__replacement-63942d432c755ec5-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A unit type. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [splitter]"
"ReplacementStringsData__replacement-63abbebd287da9e2-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-63abbebd287da9e2-54cd63e248504b84185143a1d93acb06-v2","Slay!","ReplacementStringsData__replacement-63abbebd287da9e2-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [slaytriggered]"
"ReplacementStringsData__replacement-67254d17005bf7c9-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-67254d17005bf7c9-54cd63e248504b84185143a1d93acb06-v2","Extinguish!","ReplacementStringsData__replacement-67254d17005bf7c9-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [extinguishtriggered]"
"ReplacementStringsData__replacement-6a08f4c0f659c7a3-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-6a08f4c0f659c7a3-54cd63e248504b84185143a1d93acb06-v2","<b>Intrinsic</b>","ReplacementStringsData__replacement-6a08f4c0f659c7a3-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [inherent]"
"ReplacementStringsData__replacement-6adb1068238b0451-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-6adb1068238b0451-54cd63e248504b84185143a1d93acb06-v2","<nobr><b>Melee Weakness</b></nobr>","ReplacementStringsData__replacement-6adb1068238b0451-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [meleeweakness]"
"ReplacementStringsData__replacement-722c21b214a6e105-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-722c21b214a6e105-54cd63e248504b84185143a1d93acb06-v2","Tomb","ReplacementStringsData__replacement-722c21b214a6e105-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A unit type. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [tomb]"
"ReplacementStringsData__replacement-7320786214cc8deb-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-7320786214cc8deb-54cd63e248504b84185143a1d93acb06-v2","<b>Holdover</b>","ReplacementStringsData__replacement-7320786214cc8deb-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [retain]"
"ReplacementStringsData__replacement-76e77ae3e7afb476-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-76e77ae3e7afb476-54cd63e248504b84185143a1d93acb06-v2","Incant!","ReplacementStringsData__replacement-76e77ae3e7afb476-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [incanttriggered]"
"ReplacementStringsData__replacement-772f51857e7ecb51-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-772f51857e7ecb51-54cd63e248504b84185143a1d93acb06-v2","<b>Hunter</b>","ReplacementStringsData__replacement-772f51857e7ecb51-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [hunter]"
"ReplacementStringsData__replacement-7a6ee45f44a25f65-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-7a6ee45f44a25f65-54cd63e248504b84185143a1d93acb06-v2","Blight","ReplacementStringsData__replacement-7a6ee45f44a25f65-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A card type. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [blight]"
"ReplacementStringsData__replacement-7a82a177789fbb62-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-7a82a177789fbb62-54cd63e248504b84185143a1d93acb06-v2","<b>Incant</b>","ReplacementStringsData__replacement-7a82a177789fbb62-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')

This is the replacement text for: [incant]"
"ReplacementStringsData__replacement-7ca66b04bd5b2c23-54cd63e248504b84185143a1d93acb06-v2","ReplacementStringsData__replacement-7ca66b04bd5b2c23-54cd63e248504b84185143a1d93acb06-v2","<nobr><b>Spell Weakness</b></nobr>","ReplacementStringsData__replacement-7ca66b04bd5b2c23-54cd63e248504b84185143a1d93acb06-v2","","","","(Group: 'ReplacementStringsData_ReplacementStringsData')
A trait or status effect. This should match its respective string elsewhere. This is a technical game term and so should never be pluralized or change based on context.
This is the replacement text for: [spellweakness]"
