"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"SpChallengeData_nameKey-734609bc348b2583-b129128071c02584d9e862f8b6b08015-v2","SpChallengeData_nameKey-734609bc348b2583-b129128071c02584d9e862f8b6b08015-v2","","","False","","","(Group: 'SpChallengeData_RandomDeckAndDupeChallenge')"
"SpChallengeData_nameKey-7dc25caaf3dc3fdc-7c930fb0b2c62c94bad3cb506eb96016-v2","SpChallengeData_nameKey-7dc25caaf3dc3fdc-7c930fb0b2c62c94bad3cb506eb96016-v2","","","False","","","(Group: 'SpChallengeData_CheaperSpellsWithPunishmentChallenge')"
"SpChallengeData_nameKey-7e1463b7414af665-c1875d63e49376a4d9f0c2b5571d883d-v2","SpChallengeData_nameKey-7e1463b7414af665-c1875d63e49376a4d9f0c2b5571d883d-v2","","","False","","","(Group: 'SpChallengeData_MathChallenge')"
"SpChallengeData_nameKey-7f473ca22605f4c2-a1a6f697b22b45845b62e1b9f7ad7a47-v2","SpChallengeData_nameKey-7f473ca22605f4c2-a1a6f697b22b45845b62e1b9f7ad7a47-v2","","","False","","","(Group: 'SpChallengeData_CantTargetWhatYouWantChallenge')"
"SpChallengeData_nameKey-82066abc14300a4d-6871f4bfe65fdc741acc1b6279ba1e0a-v2","SpChallengeData_nameKey-82066abc14300a4d-6871f4bfe65fdc741acc1b6279ba1e0a-v2","","","False","","","(Group: 'SpChallengeData_ShardStrongEnemiesChallenge')"
"SpChallengeData_nameKey-8f0044475cc9fbed-3f49a7e0d5dd4204bbdf0283cb259240-v2","SpChallengeData_nameKey-8f0044475cc9fbed-3f49a7e0d5dd4204bbdf0283cb259240-v2","","","False","","","(Group: 'SpChallengeData_BetterNinjaChallenge')"
"SpChallengeData_nameKey-94548c7133d37aae-092ab67dd99c77649acf6820bddf3550-v2","SpChallengeData_nameKey-94548c7133d37aae-092ab67dd99c77649acf6820bddf3550-v2","","","False","","","(Group: 'SpChallengeData_CorrodedCashChallenge')"
"SpChallengeData_nameKey-a4b36ec3a83ccdd9-014378c8c65d06b4383d5fa4c850ffe0-v2","SpChallengeData_nameKey-a4b36ec3a83ccdd9-014378c8c65d06b4383d5fa4c850ffe0-v2","","","False","","","(Group: 'SpChallengeData_HeavyChallenge')"
"SpChallengeData_nameKey-a68d94a2e9f3c6fe-282d8547bfe129b4a9288a4a074fd937-v2","SpChallengeData_nameKey-a68d94a2e9f3c6fe-282d8547bfe129b4a9288a4a074fd937-v2","","","False","","","(Group: 'SpChallengeData_HandChallenge')"
"SpChallengeData_nameKey-b9ab7a2775126fda-dbc4d247a3d98ee44ab7a6ff64035fdd-v2","SpChallengeData_nameKey-b9ab7a2775126fda-dbc4d247a3d98ee44ab7a6ff64035fdd-v2","","","False","","","(Group: 'SpChallengeData_BlightedHandChallenge')"
"SpChallengeData_nameKey-e020cc76f2d053d1-34c3928b9fabab140a8b31e80503695a-v2","SpChallengeData_nameKey-e020cc76f2d053d1-34c3928b9fabab140a8b31e80503695a-v2","","","False","","","(Group: 'SpChallengeData_RNGMutatorsChallenge')"
"SpChallengeData_nameKey-ee46b3c66678e056-7740f217afc497d4baa306fe4d19470a-v2","SpChallengeData_nameKey-ee46b3c66678e056-7740f217afc497d4baa306fe4d19470a-v2","","","False","","","(Group: 'SpChallengeData_GreatChampionBadSpellsChallenge')"
"SpChallengeData_nameKey-f28cd550d6ce8b7a-3176bbaacea586f4fb7cc17e9a9cf44c-v2","SpChallengeData_nameKey-f28cd550d6ce8b7a-3176bbaacea586f4fb7cc17e9a9cf44c-v2","","","False","","","(Group: 'SpChallengeData_EarlyOpportunityChallenge')"
"SpChallengeData_nameKey-fec346660457cf02-c5e2f7f9f9b7e6044a8ff394649fe60b-v2","SpChallengeData_nameKey-fec346660457cf02-c5e2f7f9f9b7e6044a8ff394649fe60b-v2","","","False","","","(Group: 'SpChallengeData_TrueChampionDanteChallenge')"
"SpChallenges_CompleteHeader","SpChallenges_CompleteHeader","","","False","","",""
"SpChallenges_Description","SpChallenges_Description","","","False","","",""
"SpChallenges_DivineCompleteHeader","SpChallenges_DivineCompleteHeader","","","False","","",""
"SpChallenges_IncompleteHeader","SpChallenges_IncompleteHeader","","","False","","",""
"SpChallenges_Label","SpChallenges_Label","","","False","","",""
"SpChallenges_LabelFormat","SpChallenges_LabelFormat","","","False","","","{0}: Text with the name of the single-player challenge.  It will be SpChallengeData_nameKey- text.  For example: Challenge: Controlled Chaos"
"SpChallenges_Title","SpChallenges_Title","","","False","","",""
"SpellMergeRewardData__rewardTitleKey-b1b8a6c0b1f6251b-990d77b059fb4fe40b707845060024ba-v2","SpellMergeRewardData__rewardTitleKey-b1b8a6c0b1f6251b-990d77b059fb4fe40b707845060024ba-v2","","","False","","","(Group: 'SpellMergeRewardData_SpellMergeReward')"
"SpellMerge_Effect","SpellMerge_Effect","","","False","","","{0}: A number
{1}: A card name.  For example: Branding Rite"
"SpellMerge_UpgradeTooltipIcon","SpellMerge_UpgradeTooltipIcon","","","False","","","Note: Leading and Trailing whitespace is intended.
[tooltipUpgradeIcon]: ◇"
"StatType_CardsDrawn","StatType_CardsDrawn","","","False","","",""
"StatType_DamageDone","StatType_DamageDone","","","False","","",""
"StatType_DamageTaken","StatType_DamageTaken","","","False","","",""
"StatType_EmberSpentOnXCard","StatType_EmberSpentOnXCard","","","False","","",""
"StatType_EnemiesKilledByPyre","StatType_EnemiesKilledByPyre","","","False","","",""
"StatType_EnemiesKilledFirstFloor","StatType_EnemiesKilledFirstFloor","","","False","","",""
"StatType_EnemiesKilledTopFloor","StatType_EnemiesKilledTopFloor","","","False","","",""
"StatType_FastestRunTimeLoss","StatType_FastestRunTimeLoss","","","False","","",""
"StatType_FastestRunTimeWin","StatType_FastestRunTimeWin","","","False","","",""
"StatType_FoodUnitsEaten","StatType_FoodUnitsEaten","","","False","","",""
"StatType_GoldEarned","StatType_GoldEarned","","","False","","",""
"StatType_HealingDone","StatType_HealingDone","","","False","","",""
"StatType_ImpsPlayed","StatType_ImpsPlayed","","","False","","",""
"StatType_LargestDeck","StatType_LargestDeck","","","False","","",""
"StatType_MaxSpellDamageDone","StatType_MaxSpellDamageDone","","","False","","",""
"StatType_MaxUnitDamageDone","StatType_MaxUnitDamageDone","","","False","","",""
"StatType_PyreHealingDone","StatType_PyreHealingDone","","","False","","",""
"StatType_SmallestDeck","StatType_SmallestDeck","","","False","","",""
"StatType_StatusEffectApplied","StatType_StatusEffectApplied","","","False","","","{0}: A number"
"StatType_StatusEffectsAppliedTotal","StatType_StatusEffectsAppliedTotal","","","False","","",""
"StatType_TriggerFired","StatType_TriggerFired","","","False","","","{0}: A number"
"StatType_UnitsBumped","StatType_UnitsBumped","","","False","","",""
"StatType_UnitsPlayed","StatType_UnitsPlayed","","","False","","",""
"StatusEffectImmuneState_Notification","StatusEffectImmuneState_Notification","","","False","","",""
"StatusEffectScorchState_Activated","StatusEffectScorchState_Activated","","","False","","","{0}: A number
[ember]: <sprite name=""Ember"">"
"StatusEffect_Ambush_CardText","StatusEffect_Ambush_CardText","","","False","","","A status effect game term. This means it should always be only this word no matter what (never plural, etc.). This particular status effect means the unit attacks first."
"StatusEffect_Ambush_CardTooltipText","StatusEffect_Ambush_CardTooltipText","","","False","","",""
"StatusEffect_Ambush_CharacterTooltipText","StatusEffect_Ambush_CharacterTooltipText","","","False","","",""
"StatusEffect_Ambush_Stack_CardText","StatusEffect_Ambush_Stack_CardText","","","False","","","{0}: A number"
"StatusEffect_Armor_CardText","StatusEffect_Armor_CardText","","","False","","","A status effect game term. This means it should always be only this word no matter what (never plural, etc.). This particular status effect prevents incoming damage by the amount there is."
"StatusEffect_Armor_CardTooltipText","StatusEffect_Armor_CardTooltipText","","","False","","","[armor]: <b>Armor</b>
[armor]: <b>Armor</b>"
"StatusEffect_Armor_CharacterTooltipText[Zero]","StatusEffect_Armor_CharacterTooltipText[Zero]","","","False","","","(Plural form: 'Zero')

[codeint0]: A number
[armor]: <b>Armor</b>"
"StatusEffect_Armor_CharacterTooltipText[One]","StatusEffect_Armor_CharacterTooltipText[One]","","","False","","","(Plural form: 'One')

[codeint0]: A number
[armor]: <b>Armor</b>"
"StatusEffect_Armor_CharacterTooltipText[Few]","StatusEffect_Armor_CharacterTooltipText[Few]","","","False","","","(Plural form: 'Few')

[codeint0]: A number
[armor]: <b>Armor</b>"
"StatusEffect_Armor_CharacterTooltipText[Plural]","StatusEffect_Armor_CharacterTooltipText[Plural]","","","False","","","(Plural form: 'Plural')

[codeint0]: A number
[armor]: <b>Armor</b>"
"StatusEffect_Armor_Stack_CardText","StatusEffect_Armor_Stack_CardText","","","False","","","{0}: A number"
"StatusEffect_Buff_CardText","StatusEffect_Buff_CardText","","","False","","","A status effect game term. This means it should always be only this word no matter what (never plural, etc.). This particular status effect increase's the unit's attack but decays over time."
"StatusEffect_Buff_CardTooltipText","StatusEffect_Buff_CardTooltipText","","","False","","","[codeint0]: A number
[attack]: <sprite name=""Attack"">"
"StatusEffect_Buff_CharacterTooltipText","StatusEffect_Buff_CharacterTooltipText","","","False","","","[codeint0]: A number
[attack]: <sprite name=""Attack"">
[codeint1]: A number
[attack]: <sprite name=""Attack"">"
"StatusEffect_Buff_Stack_CardText","StatusEffect_Buff_Stack_CardText","","","False","","","{0}: A number"
"StatusEffect_CapturedSoul_CardText","StatusEffect_CapturedSoul_CardText","","","False","","","A status effect game term. This means it should always be only this word no matter what (never plural, etc.). This particular status effect is used on a single unit that collects the 'souls' of other units to do damage."
"StatusEffect_CapturedSoul_CardTooltipText","StatusEffect_CapturedSoul_CardTooltipText","","","False","","",""
"StatusEffect_CapturedSoul_CharacterTooltipText","StatusEffect_CapturedSoul_CharacterTooltipText","","","False","","",""
"StatusEffect_CapturedSoul_NotificationText","StatusEffect_CapturedSoul_NotificationText","","","False","","",""
"StatusEffect_CapturedSoul_Stack_CardText","StatusEffect_CapturedSoul_Stack_CardText","","","False","","","{0}: A number"
"StatusEffect_Cardless_CardText","StatusEffect_Cardless_CardText","","","False","","",""
"StatusEffect_Cardless_CharacterTooltipText","StatusEffect_Cardless_CharacterTooltipText","","","False","","",""
"StatusEffect_ClearDebuff_CardText","StatusEffect_ClearDebuff_CardText","","","False","","",""
"StatusEffect_ClearDebuff_CharacterTooltipText","StatusEffect_ClearDebuff_CharacterTooltipText","","","False","","",""
"StatusEffect_CorruptPoison_CardText","StatusEffect_CorruptPoison_CardText","","","False","","",""
"StatusEffect_CorruptPoison_CardTooltipText","StatusEffect_CorruptPoison_CardTooltipText","","","False","","","[corrupt]: <sprite name=""ChargedEchoes"">"
"StatusEffect_CorruptPoison_CharacterTooltipText[Zero]","StatusEffect_CorruptPoison_CharacterTooltipText[Zero]","","","False","","","(Plural form: 'Zero')

[corrupt]: <sprite name=""ChargedEchoes"">
[codeint0]: A number"
"StatusEffect_CorruptPoison_CharacterTooltipText[One]","StatusEffect_CorruptPoison_CharacterTooltipText[One]","","","False","","","(Plural form: 'One')

[corrupt]: <sprite name=""ChargedEchoes"">
[codeint0]: A number"
"StatusEffect_CorruptPoison_CharacterTooltipText[Few]","StatusEffect_CorruptPoison_CharacterTooltipText[Few]","","","False","","","(Plural form: 'Few')

[corrupt]: <sprite name=""ChargedEchoes"">
[codeint0]: A number"
"StatusEffect_CorruptPoison_CharacterTooltipText[Plural]","StatusEffect_CorruptPoison_CharacterTooltipText[Plural]","","","False","","","(Plural form: 'Plural')

[corrupt]: <sprite name=""ChargedEchoes"">
[codeint0]: A number"
"StatusEffect_CorruptPoison_Stack_CardText","StatusEffect_CorruptPoison_Stack_CardText","","","False","","","{0}: A number"
"StatusEffect_CorruptRegen_CardText","StatusEffect_CorruptRegen_CardText","","","False","","",""
"StatusEffect_CorruptRegen_CardTooltipText","StatusEffect_CorruptRegen_CardTooltipText","","","False","","","[corrupt]: <sprite name=""ChargedEchoes"">"
"StatusEffect_CorruptRegen_CharacterTooltipText","StatusEffect_CorruptRegen_CharacterTooltipText","","","False","","","[corrupt]: <sprite name=""ChargedEchoes"">
[codeint0]: A number
[health]: <sprite name=""Health"">"
"StatusEffect_CorruptRegen_Stack_CardText","StatusEffect_CorruptRegen_Stack_CardText","","","False","","","{0}: A number"
"StatusEffect_DamageShield_CardText","StatusEffect_DamageShield_CardText","","","False","","","A status effect game term. This means it should always be only this word no matter what (never plural, etc.). This particular status effect prevents all damage from a single source before being removed."
"StatusEffect_DamageShield_CardTooltipText","StatusEffect_DamageShield_CardTooltipText","","","False","","",""
"StatusEffect_DamageShield_CharacterTooltipText[Zero]","StatusEffect_DamageShield_CharacterTooltipText[Zero]","","","False","","","(Plural form: 'Zero')

[codeint0]: A number"
"StatusEffect_DamageShield_CharacterTooltipText[One]","StatusEffect_DamageShield_CharacterTooltipText[One]","","","False","","","(Plural form: 'One')

[codeint0]: A number"
"StatusEffect_DamageShield_CharacterTooltipText[Few]","StatusEffect_DamageShield_CharacterTooltipText[Few]","","","False","","","(Plural form: 'Few')

[codeint0]: A number"
"StatusEffect_DamageShield_CharacterTooltipText[Plural]","StatusEffect_DamageShield_CharacterTooltipText[Plural]","","","False","","","(Plural form: 'Plural')

[codeint0]: A number"
"StatusEffect_DamageShield_Stack_CardText","StatusEffect_DamageShield_Stack_CardText","","","False","","","{0}: A number"
"StatusEffect_Dazed_CardText","StatusEffect_Dazed_CardText","","","False","","","A status effect game term. This means it should always be only this word no matter what (never plural, etc.). This particular status effect means a unit skips their combat turn."
"StatusEffect_Dazed_CardTooltipText","StatusEffect_Dazed_CardTooltipText","","","False","","","Note: the ""Resolve"" here should match Trigger_PostCombat_CardText. ""Action"" should match Trigger_OnTurnBegin_CardText.
[dazed]: <b>Dazed</b>"
"StatusEffect_Dazed_CharacterTooltipText[Zero]","StatusEffect_Dazed_CharacterTooltipText[Zero]","","","False","","","(Plural form: 'Zero')
Note: the ""Resolve"" here should match Trigger_PostCombat_CardText. ""Action"" should match Trigger_OnTurnBegin_CardText.
[codeint0]: A number"
"StatusEffect_Dazed_CharacterTooltipText[One]","StatusEffect_Dazed_CharacterTooltipText[One]","","","False","","","(Plural form: 'One')
Note: the ""Resolve"" here should match Trigger_PostCombat_CardText. ""Action"" should match Trigger_OnTurnBegin_CardText.
[codeint0]: A number"
"StatusEffect_Dazed_CharacterTooltipText[Few]","StatusEffect_Dazed_CharacterTooltipText[Few]","","","False","","","(Plural form: 'Few')
Note: the ""Resolve"" here should match Trigger_PostCombat_CardText. ""Action"" should match Trigger_OnTurnBegin_CardText.
[codeint0]: A number"
"StatusEffect_Dazed_CharacterTooltipText[Plural]","StatusEffect_Dazed_CharacterTooltipText[Plural]","","","False","","","(Plural form: 'Plural')
Note: the ""Resolve"" here should match Trigger_PostCombat_CardText. ""Action"" should match Trigger_OnTurnBegin_CardText.
[codeint0]: A number"
"StatusEffect_Dazed_NotificationText","StatusEffect_Dazed_NotificationText","","","False","","",""
"StatusEffect_Dazed_Stack_CardText","StatusEffect_Dazed_Stack_CardText","","","False","","","{0}: A number"
"StatusEffect_Debuff_CardText","StatusEffect_Debuff_CardText","","","False","","","A status effect game term. This means it should always be only this word no matter what (never plural, etc.). This particular status effect means the unit does less damage."
"StatusEffect_Debuff_CardTooltipText","StatusEffect_Debuff_CardTooltipText","","","False","","","[codeint0]: A number
[attack]: <sprite name=""Attack"">"
"StatusEffect_Debuff_CharacterTooltipText","StatusEffect_Debuff_CharacterTooltipText","","","False","","","[codeint0]: A number
[attack]: <sprite name=""Attack"">
[codeint1]: A number
[attack]: <sprite name=""Attack"">"
"StatusEffect_Debuff_Stack_CardText","StatusEffect_Debuff_Stack_CardText","","","False","","","{0}: A number"
"StatusEffect_Eatmany_CardText","StatusEffect_Eatmany_CardText","","","False","","",""
"StatusEffect_Eatmany_CardTooltipText","StatusEffect_Eatmany_CardTooltipText","","","False","","",""
"StatusEffect_Eatmany_CharacterTooltipText[Zero]","StatusEffect_Eatmany_CharacterTooltipText[Zero]","","","False","","","(Plural form: 'Zero')

[codeint0]: A number"
"StatusEffect_Eatmany_CharacterTooltipText[One]","StatusEffect_Eatmany_CharacterTooltipText[One]","","","False","","","(Plural form: 'One')

[codeint0]: A number"
"StatusEffect_Eatmany_CharacterTooltipText[Few]","StatusEffect_Eatmany_CharacterTooltipText[Few]","","","False","","","(Plural form: 'Few')

[codeint0]: A number"
"StatusEffect_Eatmany_CharacterTooltipText[Plural]","StatusEffect_Eatmany_CharacterTooltipText[Plural]","","","False","","","(Plural form: 'Plural')

[codeint0]: A number"
"StatusEffect_Eatmany_Stack_CardText","StatusEffect_Eatmany_Stack_CardText","","","False","","","{0}: An integer"
"StatusEffect_Endless_CardText","StatusEffect_Endless_CardText","","","False","","","A status effect game term. This means it should always be only this word no matter what (never plural, etc.). This particular status effect means the unit returns to the player's draw pile on death."
"StatusEffect_Endless_CardTooltipText","StatusEffect_Endless_CardTooltipText","","","False","","",""
"StatusEffect_Endless_CharacterTooltipText","StatusEffect_Endless_CharacterTooltipText","","","False","","",""
"StatusEffect_Endless_NotificationText","StatusEffect_Endless_NotificationText","","","False","","",""
"StatusEffect_Ephemeral_CardText","StatusEffect_Ephemeral_CardText","","","False","","","A status effect game term. This means it should always be only this word no matter what (never plural, etc.). This particular status effect means the unit will eventually die."
"StatusEffect_Ephemeral_CardTooltipText","StatusEffect_Ephemeral_CardTooltipText","","","False","","","[burnout]: <b>Burnout</b>"
"StatusEffect_Ephemeral_CharacterTooltipText[Zero]","StatusEffect_Ephemeral_CharacterTooltipText[Zero]","","","False","","","(Plural form: 'Zero')

[codeint0]: A number
[burnout]: <b>Burnout</b>"
"StatusEffect_Ephemeral_CharacterTooltipText[One]","StatusEffect_Ephemeral_CharacterTooltipText[One]","","","False","","","(Plural form: 'One')

[codeint0]: A number
[burnout]: <b>Burnout</b>"
"StatusEffect_Ephemeral_CharacterTooltipText[Few]","StatusEffect_Ephemeral_CharacterTooltipText[Few]","","","False","","","(Plural form: 'Few')

[codeint0]: A number
[burnout]: <b>Burnout</b>"
"StatusEffect_Ephemeral_CharacterTooltipText[Plural]","StatusEffect_Ephemeral_CharacterTooltipText[Plural]","","","False","","","(Plural form: 'Plural')

[codeint0]: A number
[burnout]: <b>Burnout</b>"
"StatusEffect_Ephemeral_Stack_CardText","StatusEffect_Ephemeral_Stack_CardText","","","False","","","{0}: A number"
"StatusEffect_Fragile","StatusEffect_Fragile","","","False","","",""
"StatusEffect_Fragile_CardText","StatusEffect_Fragile_CardText","","","False","","",""
"StatusEffect_Fragile_CardTooltipText","StatusEffect_Fragile_CardTooltipText","","","False","","",""
"StatusEffect_Fragile_CharacterTooltipText","StatusEffect_Fragile_CharacterTooltipText","","","False","","",""
"StatusEffect_Fragile_NotificationText","StatusEffect_Fragile_NotificationText","","","False","","",""
"StatusEffect_Haste_CardText","StatusEffect_Haste_CardText","","","False","","","A status effect game term. This means it should always be only this word no matter what (never plural, etc.). This particular status effect means the unit moves up more floors."
"StatusEffect_Haste_CardTooltipText","StatusEffect_Haste_CardTooltipText","","","False","","",""
"StatusEffect_Haste_CharacterTooltipText","StatusEffect_Haste_CharacterTooltipText","","","False","","",""
"StatusEffect_Haste_NotificationText","StatusEffect_Haste_NotificationText","","","False","","",""
"StatusEffect_Haste_Stack_CardText","StatusEffect_Haste_Stack_CardText","","","False","","","{0}: A number"
"StatusEffect_Hatch_CardText","StatusEffect_Hatch_CardText","","","False","","","[hatch]: <b>Shell</b>"
"StatusEffect_Hatch_CardTooltipText","StatusEffect_Hatch_CardTooltipText","","","False","","","[corrupt]: <sprite name=""ChargedEchoes"">
[hatch]: <b>Shell</b>
[hatch]: <b>Shell</b>
[hatch]: <b>Shell</b>
[hatched]: <b>Hatch</b>"
"StatusEffect_Hatch_CharacterTooltipText","StatusEffect_Hatch_CharacterTooltipText","","","False","","","[corrupt]: <sprite name=""ChargedEchoes"">
[hatch]: <b>Shell</b>
[hatch]: <b>Shell</b>
[hatch]: <b>Shell</b>
[hatched]: <b>Hatch</b>"
"StatusEffect_Hatch_Stack_CardText","StatusEffect_Hatch_Stack_CardText","","","False","","","[hatch]: <b>Shell</b>
{0}: A number"
"StatusEffect_HealImmunity","StatusEffect_HealImmunity","","","False","","",""
"StatusEffect_HealImmunity_CardText","StatusEffect_HealImmunity_CardText","","","False","","","A status effect game term. This means it should always be only this word no matter what (never plural, etc.). This particular status effect means the unit cannot be healed."
"StatusEffect_HealImmunity_CardTooltipText","StatusEffect_HealImmunity_CardTooltipText","","","False","","",""
"StatusEffect_HealImmunity_CharacterTooltipText","StatusEffect_HealImmunity_CharacterTooltipText","","","False","","",""
"StatusEffect_HealImmunity_NotificationText","StatusEffect_HealImmunity_NotificationText","","","False","","",""
"StatusEffect_Hunter_CardText","StatusEffect_Hunter_CardText","","","False","","",""
